Longitude,Latitude,Depth,date,time
1.30156345367432E+00,1.58228826522827E+00,-1.97877838611603E+00,7/22/13,0.041413199
1.23240929841995E+00,1.39959740638732E+00,-1.90994344055653E+00,7/22/13,0.041417699
8.05549752712250E-01,2.01207706928254E+00,-2.01267967820168E+00,7/22/13,0.0414216
1.9462065100670E+00,9.95908063650131E-01,-1.92529401779175E+00,7/22/13,0.0414377
8.84082108736039E-01,1.57746111154556E+00,-2.00366897583008E+00,7/22/13,0.042142201
8.85411560535431E-01,7.20573116838932E-01,-2.28673328161240E+00,7/22/13,0.042324901
1.24114458560944E+00,1.56875120699405E+00,-2.31988890171051E+00,7/22/13,0.0425473
-1.08633319139481E+00,2.07486668825149E+00,-2.12088930606842E+00,7/22/13,0.042939302
8.12526136636734E-01,2.03237774372101E+00,-2.08287581503392E+00,7/22/13,0.0503348
8.24127352237701E-01,1.88562026023865E+00,-2.07076355218887E+00,7/22/13,0.0511312
1.52368680238723E+00,1.99887555837632E+00,-2.04570987224579E+00,7/22/13,0.054455299
1.04781830310822E+00,1.24879919290543E+00,-2.05996441841125E+00,7/22/13,0.063404702
1.70418204069138E+00,1.87283982038498E+00,-2.05210188031196E+00,7/22/13,0.0650592
9.10770136117936E-01,1.60246257781982E+00,-1.95005571246147E+00,7/22/13,0.0654555
-1.27162320613861E+00,2.10930054187775E+00,-2.13073660731315E+00,7/22/13,0.092418201
1.19002148807049E+00,1.78511344194412E+00,-1.81865252256393E+00,7/22/13,0.100743301
1.65835876464844E+00,1.91767631769180E+00,-2.16825950741768E+00,7/22/13,0.101624001
4.64274122565985E-01,1.06059663295746E+00,-1.99498714208603E+00,7/22/13,0.104414102
8.32287883758545E-01,1.53450499773025E+00,-1.9544399291277E+00,7/22/13,0.1146373
-1.21951649188995E+00,1.94109324216843E+00,-2.13042411208153E+00,7/22/13,0.122915801
9.71244674921036E-01,1.61813596487045E+00,-2.06410344243050E+00,7/22/13,0.124504201
9.63821232318878E-01,2.03092535734177E+00,-2.12632833123207E+00,7/22/13,0.135628
9.42580968141556E-01,1.63595269620419E+00,-2.05811557173729E+00,7/22/13,0.135909401
4.58839999511839E-02,2.07071262598038E+00,-2.08074876070023E+00,7/22/13,0.143256899
1.31580822467804E+00,1.60011799335479E+00,-1.8824214309454E+00,7/22/13,0.1444568
9.70457564294338E-01,1.63165266513824E+00,-1.88790044784546E+00,7/22/13,0.144528899
1.44602137804031E+00,1.89302283525467E+00,-1.96859935522079E+00,7/22/13,0.1446517
1.36951079368592E+00,6.89905041456223E-01,-2.02311971187591E+00,7/22/13,0.145135801
1.81944495439530E+00,9.92934089899064E-01,-1.99426611363888E+00,7/23/13,0.002033699
8.35190115869045E-01,1.60514250993728E+00,-2.01137688159943E+00,7/23/13,0.00214
9.12622006237507E-01,1.39293590784073E+00,-1.85917778015137E+00,7/23/13,0.0021451
9.1255360841751E-01,1.11851620674133E+00,-1.97662665545941E+00,7/23/13,0.002153698
8.45085561275482E-01,1.39871104061603E+00,-1.96646714210510E+00,7/23/13,0.0021578
9.78298640251160E-01,1.69169392585754E+00,-1.99075657129287E+00,7/23/13,0.002204299
9.78924131393433E-01,1.51748918294907E+00,-1.99602571725845E+00,7/23/13,0.002207998
9.89457231760026E-01,1.50655317306518E+00,-2.06346747279167E+00,7/23/13,0.002237499
2.14239813089371E+00,1.12068736553192E+00,-1.93323414325714E+00,7/23/13,0.0024045
9.30177575349808E-01,1.93807342052459E+00,-1.95064808130265E+00,7/23/13,0.0024122
9.12227116525173E-01,1.58277921378613E+00,-1.84598702192306E+00,7/23/13,0.002420399
9.0830720514059E-01,1.39466997385025E+00,-1.89934220910073E+00,7/23/13,0.002421498
9.32777720689774E-01,1.39692112207413E+00,-2.05555785894394E+00,7/23/13,0.0024409
1.29568548202515E+00,1.60059959888458E+00,-1.94572947025299E+00,7/23/13,0.0024487
9.24851447343827E-01,1.59128095209599E+00,-1.91588426232338E+00,7/23/13,0.002449699
7.29400627315044E-01,1.40639454126358E+00,-1.86158252358436E+00,7/23/13,0.002452198
1.02732878327369E+00,1.58604715168476E+00,-2.01859174966812E+00,7/23/13,0.002456699
1.24051455259323E+00,1.50882633924485E+00,-1.97956995666027E+00,7/23/13,0.002501599
1.20121699571610E+00,2.07199088335038E+00,-2.05912425518036E+00,7/23/13,0.0025106
1.64264930486679E+00,6.85029441118240E-01,-1.89409533143044E+00,7/23/13,0.002633199
9.15108352899552E-01,2.00267890691758E+00,-2.04404364228249E+00,7/23/13,0.002636001
9.14991410076618E-01,1.40511895418167E+00,-1.91823770999908E+00,7/23/13,0.002722401
9.24305827915669E-01,1.57544370889664E+00,-1.86709367632866E+00,7/23/13,0.002831802
9.29312354326249E-01,1.60044598579406E+00,-2.03292416334152E+00,7/23/13,0.002918798
9.19789749383927E-01,1.39067491292954E+00,-2.08759615123272E+00,7/23/13,0.002957098
1.08730809688568E+00,1.97052778005600E+00,-2.06217166781425E+00,7/23/13,0.003121201
9.35659056901932E-01,1.79183703660965E+00,-2.01948662996292E+00,7/23/13,0.011554498
1.13138999938965E+00,1.62638182640075E+00,-1.94592411220073E+00,7/23/13,0.011815399
9.60254274308681E-01,1.47561056315899E+00,-1.84763466119766E+00,7/23/13,0.013735801
9.18186600506306E-01,1.59432744979858E+00,-2.12367180585861E+00,7/23/13,0.015254799
9.17575557529927E-01,1.39203895330429E+00,-1.94024291634560E+00,7/23/13,0.015313499
9.11013992130757E-01,1.38999992609024E+00,-2.06904688477516E+00,7/23/13,0.015331302
1.06506470143795E+00,1.52740139961243E+00,-1.96816426515579E+00,7/23/13,0.015413702
9.38848599791527E-01,1.50399385690689E+00,-1.97740923166275E+00,7/23/13,0.020720702
9.09712940454483E-01,1.93982796967030E+00,-1.96965625882148E+00,7/23/13,0.020720799
9.14557415246964E-01,1.60629889965057E+00,-2.03621084690094E+00,7/23/13,0.0207325
9.10244685411454E-01,1.60370693206787E+00,-1.90817655920983E+00,7/23/13,0.030311
8.19186776876450E-01,1.51490195989609E+00,-1.98810566365719E+00,7/23/13,0.095732
9.1298275589943E-01,1.58666343390942E+00,-2.07832974195480E+00,7/23/13,0.220830198
9.52634032070637E-01,1.62584810256958E+00,-2.08632167577744E+00,7/23/13,0.231908299
9.2354171872139E-01,2.00006561577320E+00,-2.18180146813392E+00,7/23/13,0.233235601
9.29548078775406E-01,1.63531101644039E+00,-1.87495040893555E+00,7/23/13,0.233239502
1.11383603811264E+00,1.69253927469253E+00,-2.12248426079750E+00,7/23/13,0.233309802
9.25907762348652E-01,2.00555232763291E+00,-2.11233010292053E+00,7/23/13,0.233329002
9.58929258584977E-01,1.98481847047806E+00,-2.22929620146751E+00,7/23/13,0.233346902
1.04755072593689E+00,1.54282425343990E+00,-1.93253800868988E+00,7/23/13,0.233511299
1.18777644634247E+00,1.73112568855286E+00,-1.97136725187302E+00,7/23/13,0.233521398
1.25592781305313E+00,1.5290385723114E+00,-1.98425730168819E+00,7/24/13,0.000210401
1.24461767673493E+00,1.91737464666366E+00,-2.08404545783997E+00,7/25/13,0.124223799
1.25686236619949E+00,1.73407621681690E+00,-2.00804275274277E+00,7/25/13,0.1922465
8.03435021638871E-01,1.56259754896164E+00,-1.97409007251263E+00,7/26/13,0.131418999
1.22171496152877E+00,1.91845804452896E+00,-2.0968577504158E+00,7/26/13,0.131425001
1.08810107409955E+00,1.83936589062214E+00,-1.81220387220382E+00,7/26/13,0.131430902
1.27152550220490E+00,2.02774084806442E+00,-2.08024626970291E+00,7/26/13,0.1315361
1.17878062725067E+00,2.09699961543083E+00,-2.03298218250275E+00,7/27/13,0.105934601
7.83970776200294E-01,1.86424588263035E+00,-1.96237180233002E+00,7/27/13,0.105945598
9.1254101395607E-01,1.96549962759018E+00,-2.01868987381458E+00,7/29/13,0.153959699
9.25050193071366E-01,1.59751131534576E+00,-2.05008943080902E+00,7/30/13,0.152620699
9.14017163217067E-01,1.39570456743241E+00,-1.87496083378792E+00,8/1/13,0.0157152
5.12397155165672E-01,1.80955046415329E+00,-2.02520066499710E+00,8/1/13,0.042956199
1.10561902523041E+00,1.95648440122605E+00,-2.08416026830673E+00,8/2/13,0.212542899
1.07912430465222E+00,1.38902360200882E+00,-1.90117620825768E+00,8/3/13,0.232250299
9.47288423776627E-01,1.76948340237141E+00,-2.17221883535386E+00,8/4/13,0.0050245
1.14342448711396E+00,2.07017258405685E+00,-2.06729955673218E+00,8/4/13,0.0912311
9.54884630441666E-01,1.45660769939423E+00,-1.87257166802884E+00,8/4/13,0.1820159
1.29856038093567E+00,2.19967637062073E+00,-2.12196171283722E+00,8/4/13,0.220818698
1.10527875423431E+00,2.20136265754700E+00,-2.06038768887520E+00,8/5/13,0.132026099
1.18832986354828E+00,2.08756318092346E+00,-2.02820504903793E+00,8/5/13,0.132227
1.12496411800384E+00,2.02210152149201E+00,-2.04376757144928E+00,8/5/13,0.224434201
1.10569119453430E+00,1.44923512935639E+00,-2.02290017008782E+00,8/6/13,0.081724498
9.16959197819233E-01,2.00670307874680E+00,-1.84947952032089E+00,8/8/13,0.213116001
8.42134012281895E-01,1.57722399234772E+00,-1.98931245803833E+00,8/13/13,0.083706498
1.08891837596893E+00,1.94700551927090E+00,-2.10296595990658E+00,8/13/13,0.092928302
9.1298364251852E-01,1.63030214309692E+00,-2.03035568594933E+00,8/13/13,0.100001201
9.38554745912552E-01,1.45954339504242E+00,-1.92102052867413E+00,8/13/13,0.101926301
1.81484475336037E-01,2.79683445692063E+00,-2.30352104902268E+00,8/13/13,0.145248301
9.67556102573872E-01,1.86737622022629E+00,-1.86244360208512E+00,8/15/13,0.0251261
9.17767722904682E-01,1.39137414693833E+00,-1.90705456137658E+00,8/15/13,0.054800201
9.26905690133571E-01,2.02049148082733E+00,-1.85136964023113E+00,8/18/13,0.200355899
9.26468044519425E-01,1.40711675882340E+00,-1.89770888686180E+00,8/19/13,0.004518598
9.44773870706559E-01,2.02145302295685E+00,-2.07856935262680E+00,8/20/13,0.2336573
9.47177302837371E-01,1.65471870899201E+00,-2.04989175796509E+00,8/21/13,0.201917998
1.45654131174087E+00,1.40434371232987E+00,-2.21263343095780E+00,8/21/13,0.2020013
6.07104338705540E-01,1.92780920267105E+00,-2.02477959394455E+00,8/22/13,0.053337999
7.34445655345916E-01,1.81229007542134E+00,-1.91620445847511E+00,8/23/13,0.0024046
7.14201821386814E-01,1.79128768444061E+00,-1.86521798968315E+00,8/23/13,0.181602899
7.17529833316803E-01,1.789799284935E+00,-1.91384589076042E+00,8/24/13,0.062611599
8.9266808629036E-01,1.78840444087982E+00,-1.91383205652237E+00,8/25/13,0.034706801
7.19623626768589E-01,1.79271004199982E+00,-1.91889645457268E+00,8/27/13,0.202849802
7.16562880575657E-01,1.79159791469574E+00,-2.03212674856186E+00,8/28/13,0.100459699
7.01423996686936E-01,1.79239985942841E+00,-1.89977824687957E+00,8/29/13,0.032026101
7.19545567035675E-01,1.79457202851772E+00,-2.10481959581375E+00,8/29/13,0.060620099
7.05490435659886E-01,1.78841688632965E+00,-1.85962671041489E+00,8/31/13,0.014557801
7.36171568930149E-01,1.765389752388E+00,-2.06043303012848E+00,8/31/13,0.220829099
7.05486620962620E-01,1.78836507797241E+00,-2.02793789505959E+00,9/2/13,0.054253802
8.36252862215043E-01,1.84008369147778E+00,-2.00379753112793E+00,9/5/13,0.192123801
6.98802417516709E-01,1.79715708196163E+00,-1.85065470933914E+00,9/5/13,0.232403401
5.11654067039490E-01,1.81111565828323E+00,-1.93428998589516E+00,9/6/13,0.105358101
7.20864214003086E-01,1.79361803531647E+00,-1.85030771493912E+00,9/6/13,0.131606299
7.1027287244797E-01,1.79313164651394E+00,-2.12466374635696E+00,9/7/13,0.1623329
7.20274007320404E-01,1.79155864715576E+00,-1.93672899901867E+00,9/8/13,0.093431
7.20748817920684E-01,1.79123549461365E+00,-2.0451283633709E+00,9/9/13,0.110028099
7.32655942440033E-01,1.80052021443843E+00,-2.11447945833206E+00,9/9/13,0.111629099
8.77483092248439E-01,1.60941914319992E+00,-1.93422464132309E+00,9/9/13,0.121832199
9.12526093423366E-01,2.00969827175141E+00,-1.8774810731411E+00,9/10/13,0.010926701
8.99270707368851E-01,1.99355725049973E+00,-2.06037775874138E+00,9/11/13,0.022349101
9.18739300966263E-01,2.00205191373825E+00,-2.09131152033806E+00,9/11/13,0.0232311
7.56578460335732E-01,1.55173364877701E+00,-1.93392164707184E+00,9/11/13,0.023315299
9.20277744531632E-01,2.00416485071183E+00,-2.09171266257763E+00,9/11/13,0.025512401
9.32666116952897E-01,1.96098300218582E+00,-2.08156785666943E+00,9/11/13,0.030756701
9.25667224824428E-01,1.94474800825119E+00,-1.85780683755875E+00,9/12/13,0.175446499
9.28527146577836E-01,2.00842806100846E+00,-2.06782768368721E+00,9/14/13,0.004259601
9.04373680055141E-01,2.00833462476731E+00,-1.83293281495572E+00,9/15/13,0.1939108
9.23891431093216E-01,2.00174058675766E+00,-2.06989081501961E+00,9/15/13,0.195438899
8.93371713161469E-01,1.91102404594422E+00,-2.26817292571068E+00,9/15/13,0.195526902
1.10296745300293E+00,2.18716610670090E+00,-2.00989271104336E+00,9/15/13,0.230532199
9.06451685726643E-01,2.00151423215866E+00,-1.83415398597717E+00,9/16/13,0.0318528
9.13413029909134E-01,2.00214236974717E+00,-2.13366816639900E+00,9/16/13,0.0319269
8.46013963222503E-01,1.91054477691651E+00,-2.02765146493912E+00,9/16/13,0.0320458
9.17866617441178E-01,2.00529981851578E+00,-2.08090016543866E+00,9/16/13,0.041824199
8.94688735902309E-01,2.00187050104142E+00,-1.87420301437378E+00,9/16/13,0.044253401
9.17774613201618E-01,2.00468052625656E+00,-1.85563750267029E+00,9/16/13,0.065444101
8.4984186887741E-01,1.91394007205963E+00,-2.01353216171265E+00,9/16/13,0.0658531
9.10301977396012E-01,2.00133610963822E+00,-2.10897315144539E+00,9/16/13,0.070704699
9.10177928209305E-01,2.00077162981034E+00,-1.96574255824089E+00,9/16/13,0.082325298
8.92696273326874E-01,2.00342539548874E+00,-1.96412692964077E+00,9/16/13,0.102416798
8.92988049983979E-01,2.00110195875168E+00,-1.92193979024887E+00,9/16/13,0.103246301
8.94779072701931E-01,1.99866732358933E+00,-2.03983675837517E+00,9/16/13,0.1037062
9.24528223276139E-01,2.00461994409561E+00,-1.93914927840233E+00,9/16/13,0.104314201
1.11670825481415E+00,1.60330054759979E+00,-1.90650482177734E+00,9/16/13,0.1411236
1.10019519031048E+00,1.60297970771789E+00,-2.04789809584618E+00,9/16/13,0.142738201
1.09235050678253E+00,1.61709631681442E+00,-1.97346172332764E+00,9/16/13,0.200026099
1.10813558101654E+00,1.64499807357788E+00,-1.91682277321816E+00,9/17/13,0.164221801
9.36432772874833E-01,1.96367019414902E+00,-2.12791944742203E+00,9/19/13,0.023920201
9.19857984781266E-01,1.99868755638599E+00,-1.92639451026917E+00,9/19/13,0.0422481
9.17217785120011E-01,2.00378342866898E+00,-1.99531123340130E+00,9/19/13,0.061206199
9.18389469385148E-01,2.00387209653855E+00,-1.97032099962234E+00,9/19/13,0.0741251
9.15318447351456E-01,1.99919508695603E+00,-1.92862805426121E+00,9/19/13,0.074131601
7.81088030338288E-01,1.9135511636734E+00,-2.03487839698792E+00,9/20/13,0.065248199
9.16232973337174E-01,2.00345615148545E+00,-2.04688107371330E+00,9/20/13,0.1555029
9.19328004121781E-01,2.00396264791489E+00,-2.03746368885041E+00,9/21/13,0.073523201
1.10364930629730E+00,1.98438456058502E+00,-1.94312067627906E+00,9/21/13,0.130506299
9.26376014947892E-01,2.00765575170517E+00,-1.91110851168633E+00,9/21/13,0.155240901
9.27185398340226E-01,2.00858327150345E+00,-2.03364616930485E+00,9/22/13,0.003743298
9.22798520326615E-01,1.62932176291943E+00,-1.84962726831436E+00,9/22/13,0.165318001
9.26301676034928E-01,2.00707191228867E+00,-1.92641987502575E+00,9/22/13,0.194221798
9.35256463289261E-01,1.95924587547779E+00,-1.85946966409683E+00,9/22/13,0.2304185
9.35892993211747E-01,1.96475898027420E+00,-2.12121378183365E+00,9/23/13,0.133834898
1.09714977741241E+00,2.00229862928391E+00,-2.03042108118534E+00,9/23/13,0.163950499
9.35727435350419E-01,2.00929157733918E+00,-2.00264998674393E+00,9/23/13,0.182419099
9.17687636613846E-01,2.00333184003830E+00,-2.07113761901856E+00,9/23/13,0.1945442
9.17710739374161E-01,1.99798426926136E+00,-1.95332573652268E+00,9/24/13,0.005956199
9.08035741746425E-01,2.00658410787583E+00,-2.04470200538635E+00,9/24/13,0.063435901
9.19681936502457E-01,2.00345686674118E+00,-2.08640947639942E+00,9/24/13,0.102331899
9.27830988168717E-01,2.00495716333390E+00,-1.87900603115559E+00,9/24/13,0.102355301
9.17533715069294E-01,2.00698040723801E+00,-1.88419834375382E+00,9/24/13,0.1025001
9.25195413827897E-01,2.00719853639603E+00,-2.04314506649971E+00,9/25/13,0.0232356
9.19762952625752E-01,2.00634227991104E+00,-2.07501346468926E+00,9/25/13,0.101444401
9.06369984149934E-01,2.00657628774643E+00,-2.05710199475289E+00,9/25/13,0.212945402
9.52338606119156E-01,2.01688703596592E+00,-2.12419915199280E+00,9/26/13,0.121413998
1.03473622798920E+00,2.00573993921280E+00,-2.06400523185730E+00,9/26/13,0.1652251
9.05327878892421E-01,2.00675235986710E+00,-1.86836126744747E+00,9/26/13,0.171013501
9.09511834383011E-01,1.99832137823105E+00,-2.12393289804459E+00,9/26/13,0.184515599
9.06878858804703E-01,2.00180054903031E+00,-2.09364973902702E+00,9/26/13,0.184932899
1.06911287605762E+00,1.17775933444500E+00,-2.30114469528198E+00,9/27/13,0.004112698
9.24700623750687E-01,2.00470951795578E+00,-2.03405149579048E+00,9/27/13,0.230555501
9.22398811578751E-01,2.00460141897202E+00,-1.85663804113865E+00,9/28/13,0.052856799
9.05174385011196E-01,2.00533756017685E+00,-2.06389843821526E+00,9/28/13,0.142129201
9.26525884866715E-01,2.00669013261795E+00,-2.03822624385357E+00,9/28/13,0.170019399
9.20831948518754E-01,2.00625487565995E+00,-1.93143844008446E+00,9/28/13,0.1914321
9.15859133005143E-01,2.00430063009262E+00,-2.04736518263817E+00,9/28/13,0.202243499
1.13630759716034E+00,1.82696635723114E+00,-1.82052586078643E+00,9/28/13,0.231102102
8.9883409589529E-01,2.00205117464066E+00,-2.12210739850998E+00,9/29/13,0.030912202
9.18398147821427E-01,2.00383642911911E+00,-2.10018473267555E+00,9/30/13,0.060009301
7.28926552832127E-01,1.79671568870545E+00,-1.86793862581253E+00,9/30/13,0.065331198
9.16194421052933E-01,2.00144904851914E+00,-1.91389225721359E+00,10/1/13,0.062241301
8.54836547374725E-01,1.84616726636886E+00,-1.94635725915432E+00,10/1/13,0.074547499
9.16478092968464E-01,2.00492998361588E+00,-2.12406584024429E+00,10/1/13,0.1304432
9.22680337727070E-01,2.00708922147751E+00,-1.91459047198295E+00,10/1/13,0.181933802
8.52938473224639E-01,1.9139023065567E+00,-1.95763313472271E+00,10/1/13,0.1839034
9.25761586427689E-01,2.00641621351242E+00,-1.95107059180736E+00,10/1/13,0.202001601
9.07458598911762E-01,1.99908498525620E+00,-1.86831251382828E+00,10/2/13,0.110327899
9.25273901224137E-01,1.8035986661911E+00,-1.92273715138435E+00,10/2/13,0.1252524
9.11460836231709E-01,2.00509976148606E+00,-2.14201768636704E+00,10/2/13,0.204217002
9.22827249765397E-01,2.00624166727066E+00,-2.1325096964836E+00,10/3/13,0.190125398
8.89070951938629E-01,1.97587170600891E+00,-1.95904621779919E+00,10/3/13,0.191647101
9.18558079004288E-01,2.00297154188156E+00,-1.91311490535736E+00,10/3/13,0.193614699
9.06936681270600E-01,1.82602592706680E+00,-1.95520831048488E+00,10/3/13,0.1945135
9.07638794183732E-01,1.99788790941239E+00,-1.90378850102425E+00,10/3/13,0.194804799
9.03472238779068E-01,1.99075751602650E+00,-1.84643954038620E+00,10/3/13,0.1948351
9.14871722459794E-01,2.00272668600083E+00,-2.04989857673645E+00,10/3/13,0.1952575
9.1322141289711E-01,1.99894417524338E+00,-2.03434212803841E+00,10/3/13,0.201708902
9.07515054941178E-01,1.99693726301194E+00,-1.91021839976311E+00,10/3/13,0.203847401
7.85649544000626E-01,1.92550472021103E+00,-1.98015705049038E+00,10/3/13,0.204902899
9.22928769886494E-01,2.00162297487259E+00,-1.86840461492539E+00,10/3/13,0.213902701
1.47062954902649E+00,1.98032460808754E+00,-1.95177863836289E+00,10/4/13,0.212716602
7.96147710084916E-01,1.90820057392121E+00,-1.97927623689174E+00,10/4/13,0.225339599
9.22052103281022E-01,2.00499819517136E+00,-2.06687623262406E+00,10/4/13,0.232151799
9.07311040163041E-01,2.00050920248032E+00,-2.06255251765251E+00,10/4/13,0.234120999
9.14591127634049E-01,2.00391432046891E+00,-1.90747236907482E+00,10/5/13,0.001234699
9.04097020626068E-01,1.99092575013638E+00,-1.86054570674896E+00,10/5/13,0.130533699
1.10486023426056E+00,2.00638865232468E+00,-1.96171643733978E+00,10/5/13,0.130828802
9.26770955324173E-01,2.00871838331223E+00,-1.94870480895042E+00,10/5/13,0.130829901
9.48016053438187E-01,2.00796955823899E+00,-1.91803250312805E+00,10/5/13,0.131313201
1.05792057514191E+00,1.56174745261669E+00,-1.99159653186798E+00,10/5/13,0.1334158
9.28070457279683E-01,2.00813196897507E+00,-2.1600535511971E+00,10/6/13,0.1119444
9.13189607858658E-01,1.98456629216671E+00,-1.92023305296898E+00,10/6/13,0.222148199
9.26725989580155E-01,2.00637916326523E+00,-2.07187550663948E+00,10/6/13,0.2348442
9.10772049427033E-01,2.00116772949696E+00,-1.95237139463425E+00,10/7/13,0.004021298
9.51970294117927E-01,2.00648735761643E+00,-1.99448232352734E+00,10/7/13,0.024950001
1.10478861331940E+00,2.00659326314926E+00,-2.05425065159798E+00,10/7/13,0.155443199
9.19970329105854E-01,2.00691369771958E+00,-1.85246820449829E+00,10/7/13,0.174245901
1.10441181659698E+00,2.00196228325367E+00,-2.05228994488716E+00,10/7/13,0.174251299
9.06674371659755E-01,1.99817967712879E+00,-2.06257035732270E+00,10/7/13,0.175215099
9.25102716684342E-01,2.00762964487076E+00,-1.95526323914528E+00,10/7/13,0.1922126
9.09248124063015E-01,2.00730737447739E+00,-2.01321104168892E+00,10/9/13,0.180057298
9.25806242227555E-01,2.00238676369190E+00,-2.11900358200073E+00,10/10/13,0.043436799
9.0738273710012E-01,2.00903050899506E+00,-1.85417776107788E+00,10/10/13,0.232940901
9.17685157060624E-01,2.00285459756852E+00,-1.93545265793801E+00,10/10/13,0.2358022
9.17821842432023E-01,2.00484236478806E+00,-1.94333065748215E+00,10/10/13,0.235918902
1.10358772277832E+00,1.98368024826049E+00,-2.08695206642151E+00,10/11/13,0.003518298
9.30738240480423E-01,2.01154615879059E+00,-1.93640182316304E+00,10/11/13,0.005057599
9.24088579416275E-01,2.00830625295639E+00,-2.06196616888046E+00,10/11/13,0.0103218
9.681121468544E-01,1.96169973611831E+00,-2.05141801834106E+00,10/11/13,0.0114046
8.97990858554840E-01,2.00064873993397E+00,-1.88903207778931E+00,10/11/13,0.013445701
9.07753573358059E-01,2.00091715157032E+00,-2.16292088627815E+00,10/11/13,0.153240699
1.105140376091E+00,2.00104551613331E+00,-2.11808938980103E+00,10/11/13,0.211317401
9.09724670648575E-01,1.99754413366318E+00,-1.90444839894772E+00,10/11/13,0.2113203
9.22148090600968E-01,1.98892980515957E+00,-2.12841212749481E+00,10/11/13,0.2113325
9.05647641420365E-01,1.99710043668747E+00,-2.02072567343712E+00,10/11/13,0.211417299
9.28698927164078E-01,2.00658329725266E+00,-1.90993525385857E+00,10/12/13,0.103309002
9.13195472955704E-01,2.00103913545609E+00,-2.04206472039223E+00,10/12/13,0.123658299
9.14823800325394E-01,2.00238546133042E+00,-1.95534531474114E+00,10/12/13,0.124359898
9.00186258554459E-01,1.99354919195176E+00,-2.07794907689095E+00,10/13/13,0.1733004
1.08880198001861E+00,1.98241353929043E+00,-2.18961958885193E+00,10/13/13,0.223819599
1.04722316265107E+00,1.01731022000313E+00,-2.09147109985352E+00,10/13/13,0.2253341
9.20738679170609E-01,2.00632866621018E+00,-1.93979880511761E+00,10/14/13,0.005103402
7.24316777288914E-01,1.79481155872345E+00,-1.85787466764450E+00,10/14/13,0.1432073
9.1682260632515E-01,1.79765975475311E+00,-1.90557414293289E+00,10/14/13,0.143311501
1.11792443990707E+00,1.45924687385559E+00,-1.96725010871887E+00,10/14/13,0.143343698
9.17504698038102E-01,1.99488034546375E+00,-1.85102392435074E+00,10/14/13,0.165234402
9.15394812822342E-01,2.00058208703995E+00,-1.90834377408028E+00,10/15/13,0.010244001
9.03702269494533E-01,2.00620728731156E+00,-1.8932620048523E+00,10/15/13,0.010246102
9.18693643808365E-01,2.00531033277512E+00,-2.07539442181587E+00,10/15/13,0.0111202
8.07178884744645E-01,1.9180166721344E+00,-2.05385923385620E+00,10/15/13,0.0111528
9.07234340906144E-01,1.99977425336838E+00,-2.08227712213993E+00,10/15/13,0.065202899
9.06979471445084E-01,1.99459591209888E+00,-1.85349254608154E+00,10/15/13,0.065847401
9.08638697862626E-01,2.00081576108933E+00,-2.08504430055618E+00,10/15/13,0.1842038
9.14994889497757E-01,2.00187064409256E+00,-1.84466898739338E+00,10/15/13,0.1845305
9.11529405415058E-01,2.00336245298386E+00,-1.84874633550644E+00,10/15/13,0.1845387
9.29778796434403E-01,2.00266797840595E+00,-2.08827620148659E+00,10/15/13,0.184553199
8.24377307295799E-01,1.9140855550766E+00,-1.97698771953583E+00,10/15/13,0.184556901
9.11625462770463E-01,1.79574174880982E+00,-2.00540041327476E+00,10/15/13,0.184601501
9.13162761926651E-01,2.00037974119187E+00,-1.90408847928047E+00,10/15/13,0.184657902
7.92250472307206E-01,1.92765244245529E+00,-2.03734363317490E+00,10/15/13,0.1847197
8.87824593484401E-01,1.99839521646500E+00,-1.90800533294677E+00,10/15/13,0.184747301
9.95679235458375E-01,1.96580839157104E+00,-2.09146580696106E+00,10/15/13,0.184806298
1.09242336750030E+00,2.00585244894028E+00,-1.95655688643455E+00,10/15/13,0.185043
9.02237832546234E-01,2.00768288373947E+00,-1.93984360098839E+00,10/15/13,0.185350399
1.12641884088516E+00,1.06707125157118E+00,-2.20421695709229E+00,10/15/13,0.191002201
1.01479133367538E+00,2.02985271215439E+00,-1.97882711589337E+00,10/15/13,0.233455598
1.11025009155273E+00,1.98994391858578E+00,-1.95212145447731E+00,10/16/13,0.040032301
9.41127961874009E-01,2.02535411119461E+00,-2.06067467927933E+00,10/16/13,0.0535006
9.02699647843837E-01,2.00573574304581E+00,-2.00058215856552E+00,10/16/13,0.075816698
9.22603160142899E-01,2.00174970924854E+00,-1.86464698314667E+00,10/16/13,0.0759173
9.28027898073197E-01,2.00673521757126E+00,-1.9915202319622E+00,10/16/13,0.100118499
9.23695784807206E-01,2.00605787038803E+00,-1.96993256211281E+00,10/16/13,0.222610001
9.18286043405533E-01,2.00345109999180E+00,-1.85443987846374E+00,10/16/13,0.224742301
9.00124108791352E-01,1.98599462509155E+00,-2.05298843383789E+00,10/17/13,0.042329799
9.27995546162129E-01,1.95564613640308E+00,-1.87490428686142E+00,10/17/13,0.0425434
8.76232409477234E-01,1.93656667470932E+00,-1.99715691804886E+00,10/17/13,0.043656901
9.01055228710175E-01,1.99098318517208E+00,-1.87582631111145E+00,10/17/13,0.043657001
9.1863837838173E-01,2.00510991811753E+00,-1.98016346096992E+00,10/17/13,0.065347701
8.76121509075165E-01,1.99053848087788E+00,-1.91749083995819E+00,10/17/13,0.101511899
1.25416662395001E+00,1.71506217718124E+00,-1.82808330059051E+00,10/17/13,0.1043556
1.35755552053451E+00,1.59923221170903E+00,-1.82086508274078E+00,10/17/13,0.124235999
